state,county,value
Iowa,Keokuk,"4,911"
Iowa,Kossuth,"7,480"
Iowa,Lee,"16,216"
Iowa,Linn,"92,848"
Iowa,Louisa,"4,994"
Iowa,Lucas,"4,225"
Iowa,Lyon,"4,879"
Iowa,Madison,"6,585"
Iowa,Mahaska,"9,739"
Iowa,Marion,"13,924"
Iowa,Marshall,"16,792"
Iowa,Mills,"6,097"
Iowa,Mitchell,"4,862"
Iowa,Monona,"4,697"
Iowa,Monroe,"3,870"
Iowa,Montgomery,"5,223"
Iowa,Muscatine,"17,892"
Iowa,O'Brien,"6,624"
Iowa,Osceola,"2,972"
Iowa,Page,"7,182"
Iowa,Palo Alto,"4,613"
Iowa,Plymouth,"10,572"
Iowa,Pocahontas,"3,794"
Iowa,Polk,"184,565"
Iowa,Pottawattamie,"39,386"
Iowa,Poweshiek,"8,945"
Iowa,Ringgold,"2,596"
Iowa,Sac,"5,411"
Iowa,Scott,"72,127"
Iowa,Shelby,"5,549"
Iowa,Sioux,"12,335"
