year,county,state,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,apc_percent_diff
2014,Kidder,NORTH DAKOTA,8,5,5,56058.0,,0.086938605,,0.016369049,116.0,0.159,0.0,0.03,2.0,7.1,0.81,0.17,0.58,-0.121281465
2013,Pottawatomie,KANSAS,10,3,7,56854.0,,0.089860156,,0.031905517,82.0,0.144,0.106,0.01,1.0,9.2,2.01,0.32,1.49,0.029569892
2014,Prentiss,MISSISSIPPI,20,7,11,33811.0,,0.234360173,,0.111246713,134.0,0.157,0.451,0.13,2.0,9.5,3.06,0.43,2.33,0.029268293
2012,Yoakum,TEXAS,10,4,8,48611.0,,0.119047619,,0.094719648,57.0,0.448,0.0,0.29,2.0,7.5,2.14,0.33,1.59,-0.003746488
2014,Wilson,KANSAS,15,3,8,38811.0,,0.187618732,,0.075415812,79.0,0.215,0.116,0.33,2.0,9.2,2.43,0.4,1.93,0.128078818
2014,Luce,MICHIGAN,16,5,11,36398.0,,0.199890271,,0.141828954,171.0,0.004,0.389,0.02,2.0,6.8,0.99,0.24,0.63,-0.255119168
2013,Muskegon,MICHIGAN,12,4,13,40979.0,0.206312209,0.199264988,0.119258225,0.155901924,135.0,0.161,0.357,0.34,1.0,9.7,1.33,0.63,1.01,0.029230769
2012,Monroe,ARKANSAS,12,4,9,28075.0,,0.266408771,,0.115186423,100.0,0.545,0.029,0.03,2.0,10.4,2.84,0.28,2.12,-0.349898167
2013,Lincoln,SOUTH DAKOTA,10,5,7,74751.0,,0.045166317,,0.015186029,87.0,0.79,0.015,0.33,1.0,9.4,1.25,0.32,0.93,-0.302578797
2013,Irion,TEXAS,12,4,5,50357.0,,0.087336242,,0.044364508,64.0,0.002,0.005,0.38,1.0,6.6,2.26,0.15,1.71,-0.078947368
2012,Carter,MISSOURI,16,3,12,27209.0,,0.271698713,,0.128334537,123.0,0.0,0.875,0.1,2.0,9.1,2.51,0.26,2.03,-0.407560849
2014,Stephens,GEORGIA,15,3,8,40103.0,,0.193300635,,0.113834329,141.0,0.0,0.618,0.0,2.0,9.5,2.69,0.37,1.99,0.144799456
2013,Holmes,OHIO,10,4,8,45477.0,,0.15767397,,0.062443964,138.0,0.271,0.377,0.04,2.0,11.8,1.59,0.45,1.07,-0.156585642
2014,Union,GEORGIA,11,3,6,39179.0,,0.172915578,,0.132354692,169.0,0.004,0.821,0.0,2.0,8.7,2.29,0.25,1.6,-0.131828114
2014,Blaine,MONTANA,11,3,7,37065.0,,0.280284315,,0.109512113,112.0,0.201,0.031,0.0,2.0,6.5,0.9,0.16,0.66,0.197725284
2013,Laurens,GEORGIA,14,5,10,34793.0,,0.247080848,,0.071401544,133.0,0.11,0.509,0.11,2.0,10.3,3.32,0.4,2.47,-0.138996139
2012,Decatur,GEORGIA,10,5,6,30061.0,,0.289204627,,0.081671916,132.0,0.268,0.453,0.0,2.0,9.8,3.22,0.47,2.49,0.654598117
2013,Fillmore,NEBRASKA,11,3,5,48464.0,,0.08815527,,0.025519848,80.0,0.84,0.015,0.4,2.0,8.9,1.52,0.22,1.04,-0.063242986
2014,Alpine,CALIFORNIA,6,3,9,61343.0,,0.151182428,,0.059590317,87.0,0.0,0.399,0.02,2.0,4.9,0.99,0.07,0.76,-0.363970588
2013,Hennepin,MINNESOTA,7,6,10,64403.0,0.120901041,0.127812043,0.060653262,0.076805137,104.0,0.105,0.119,0.9,1.0,11.7,1.75,0.99,1.6,-0.125234815
2013,Forest,PENNSYLVANIA,15,3,11,36556.0,,0.1628149,,0.073094867,174.0,0.01,0.862,0.02,2.0,9.1,1.31,0.32,0.85,-0.502517162
2013,Putnam,WEST VIRGINIA,13,5,9,54854.0,,0.113061167,,0.04887433,163.0,0.022,0.773,0.0,1.0,10.6,2.17,0.55,1.76,-0.16731953
2012,Chariton,MISSOURI,12,2,8,40538.0,,0.158439487,,0.049003769,95.0,0.454,0.093,0.0,2.0,9.4,2.03,0.25,1.49,0.375580624
2014,Anasco,PUERTO RICO,7,6,3,,,,,,,,,,,,,,,-0.633288227
2012,Henry,GEORGIA,10,4,8,62377.0,0.150723875,0.102998435,0.120911501,0.106930576,129.0,0.001,0.452,0.05,1.0,10.8,3.16,0.52,2.41,-0.142537731
2014,Scott,MISSOURI,17,4,15,39076.0,,0.19386375,,0.073749542,104.0,0.712,0.08,0.13,2.0,10.8,2.38,0.4,1.71,-0.069322709
2012,Crawford,KANSAS,13,3,9,36927.0,,0.203572869,,0.075811163,91.0,0.313,0.085,0.3,2.0,9.6,2.43,0.49,1.82,0.035532995
2013,Hillsborough,FLORIDA,13,6,7,49596.0,0.16777052,0.168353707,0.086263619,0.109129965,139.0,0.077,0.039,0.41,1.0,7.0,2.35,0.62,1.91,-0.035139964
2013,Grenada,MISSISSIPPI,11,5,8,34129.0,,0.218776315,,0.115870342,117.0,0.122,0.397,0.25,2.0,9.3,3.04,0.42,2.42,-0.048877147
2014,Westchester,NEW YORK,9,5,4,83422.0,0.10164769,0.095713347,0.06935592,0.08101739,146.0,0.002,0.419,0.64,1.0,10.1,2.04,1.2,1.74,0.038596491
2012,Guayanilla,PUERTO RICO,4,6,2,14679.0,,0.555270612,,0.270537555,,,,,,,,,,-0.175308642
2013,Garfield,OKLAHOMA,15,5,9,44530.0,,0.138676047,,0.059383366,75.0,0.604,0.023,0.36,2.0,9.0,2.36,0.51,1.76,-0.089347079
2012,Culberson,TEXAS,12,3,5,33500.0,,0.269377381,,0.107509881,47.0,0.002,0.009,0.01,2.0,6.0,2.15,0.13,1.6,0.508659982
2012,Ottawa,KANSAS,10,2,5,53497.0,,0.095701814,,0.053719006,75.0,0.396,0.028,0.21,2.0,8.8,1.88,0.24,1.33,0.160609613
2012,Colusa,CALIFORNIA,10,4,6,52165.0,,0.152369186,,0.144087702,61.0,0.423,0.05,0.09,2.0,7.1,1.85,0.25,1.72,-0.131095124
2012,Cameron,PENNSYLVANIA,16,4,11,41409.0,,0.125928909,,0.064993829,166.0,0.001,0.917,0.17,2.0,8.4,1.27,0.74,0.75,0.300159236
2014,Anoka,MINNESOTA,9,5,13,70464.0,0.074109957,0.075792052,0.051944256,0.071667783,102.0,0.122,0.236,0.78,1.0,10.9,1.59,0.85,1.41,-0.118025751
2013,Echols,GEORGIA,16,8,13,31375.0,,0.313348144,,0.087575257,133.0,0.025,0.438,0.02,1.0,8.1,3.09,0.26,2.36,-0.531320415
2012,Platte,WYOMING,11,3,7,44917.0,,0.13333334,,0.02013889,82.0,0.083,0.046,0.04,2.0,6.3,1.1,0.14,0.68,-0.133548735
2012,Clark,OHIO,19,6,10,43684.0,0.20448707,0.177350059,0.132770568,0.108843133,120.0,0.607,0.078,0.28,1.0,11.5,1.79,0.93,1.23,-0.01856018
2014,Warren,INDIANA,16,4,8,56642.0,,0.068748489,,0.056643851,117.0,0.712,0.155,0.16,2.0,10.6,1.74,0.28,1.16,-0.375422773
2013,Amherst,VIRGINIA,9,4,8,44945.0,,0.11387296,,0.075154237,144.0,0.004,0.767,0.04,1.0,8.8,2.13,0.4,1.68,0.410562181
2012,Lubbock,TEXAS,13,6,8,43993.0,0.225770399,0.198872805,0.074230567,0.064728715,79.0,0.701,0.001,0.43,1.0,8.2,2.04,0.37,1.51,-0.068027211
2012,Spink,SOUTH DAKOTA,12,3,6,46884.0,,0.139048532,,0.017577501,95.0,0.613,0.002,0.0,2.0,8.3,1.05,0.44,0.79,-0.176413017
2013,Barry,MICHIGAN,13,6,11,52186.0,,0.116591163,,0.102112673,146.0,0.284,0.263,0.09,1.0,10.3,1.41,0.41,1.03,-0.172863666
2014,Carroll,TENNESSEE,16,3,13,36168.0,,0.193927526,,0.113271482,137.0,0.242,0.526,0.07,2.0,9.6,2.53,0.25,1.91,-0.07983683
2012,Hart,KENTUCKY,18,5,12,32445.0,,0.23638992,,0.111773662,147.0,0.018,0.559,0.01,2.0,10.0,2.27,0.32,1.64,-0.103778097
2014,Hunterdon,NEW JERSEY,8,5,4,106519.0,0.047173563,0.04154091,0.049559422,0.069684714,141.0,0.286,0.428,0.2,1.0,10.1,1.69,0.66,1.29,0.127777778
2014,Ford,ILLINOIS,13,4,7,48908.0,,0.117585771,,0.101102404,119.0,0.909,0.006,0.56,1.0,10.6,1.67,0.51,1.1,0.215024121
2013,Monroe,ARKANSAS,12,4,8,27263.0,,0.287744224,,0.142544538,100.0,0.545,0.029,0.03,2.0,10.4,2.84,0.28,2.12,0.25877193
2012,Cameron,LOUISIANA,17,5,8,62353.0,,0.089296103,,0.056971084,138.0,0.055,0.0,0.0,1.0,8.3,1.74,0.28,1.4,0.154658982
2012,Santa Cruz,ARIZONA,5,3,3,37692.0,,0.267507076,,0.140149593,82.0,0.003,0.122,0.14,2.0,6.0,2.07,0.28,1.42,-0.036452005
2014,Washington,NEBRASKA,10,2,5,68207.0,,0.090289347,,0.018229403,81.0,0.685,0.049,0.18,1.0,9.8,1.58,0.36,1.12,-0.133762058
2012,Iberia,LOUISIANA,11,4,11,44611.0,0.203834951,0.208837926,0.120149523,0.085436493,135.0,0.221,0.005,0.14,1.0,9.8,2.19,0.52,1.9,-0.022712091
2013,Williamsburg,SOUTH CAROLINA,8,4,6,25849.0,,0.308291614,,0.132174328,142.0,0.123,0.3,0.04,2.0,9.1,2.66,0.27,1.9,0.023608018
2013,Norfolk,VIRGINIA,14,7,10,44747.0,0.224488482,0.192486778,0.080531076,0.099899992,130.0,0.03,0.03,0.47,1.0,8.6,2.1,0.62,1.66,-0.128769356
2014,Sherburne,MINNESOTA,9,4,10,73621.0,0.082423754,0.077872589,0.0410286,0.061654195,103.0,0.341,0.254,0.45,1.0,10.4,1.35,0.56,1.18,0.514370664
2014,Gonzales,TEXAS,9,4,5,41263.0,,0.21804665,,0.078179821,89.0,0.047,0.121,0.21,2.0,8.4,2.05,0.46,1.72,-0.275249723
2014,Gibson,INDIANA,15,5,8,48176.0,,0.111491546,,0.05657021,116.0,0.694,0.15,0.2,2.0,11.1,2.09,0.51,1.44,0.262768817
2014,Campbell,WYOMING,14,4,9,78609.0,,0.06808193,,0.042262319,109.0,0.006,0.021,0.14,2.0,7.9,1.14,0.33,0.76,-0.227039811
2012,Fairfax,VIRGINIA,6,5,3,109383.0,0.058250729,0.055666391,0.043480281,0.048925072,131.0,0.055,0.369,0.82,1.0,8.8,2.42,0.95,2.11,-0.169881767
2014,Lewis,TENNESSEE,13,3,10,36114.0,,0.197795674,,0.101265825,148.0,0.016,0.773,0.01,2.0,8.8,2.53,0.24,1.93,0.403706155
2014,Lawrence,ILLINOIS,16,3,8,39569.0,,0.130138218,,0.054359883,119.0,0.646,0.161,0.28,2.0,10.7,2.03,0.46,1.35,0.21969697
2014,Larue,KENTUCKY,16,6,9,39364.0,,0.178769737,,0.120974079,142.0,0.179,0.414,0.01,1.0,10.0,2.22,0.36,1.59,0.238714614
2013,Kauai,HAWAII,4,4,4,62052.0,0.100863673,0.111823618,0.0581856,0.071672156,,,,0.59,2.0,,0.01,0.17,0.02,-0.115933752
2014,Lee,VIRGINIA,23,5,22,31264.0,,0.260219008,,0.116198756,159.0,0.001,0.63,0.04,2.0,9.6,2.07,0.3,1.49,-0.171214188
2014,Muskegon,MICHIGAN,12,5,12,41842.0,0.202650562,0.202762067,0.11587432,0.140364528,135.0,0.161,0.357,0.34,1.0,9.7,1.33,0.63,1.01,-0.129297459
2014,Newport,RHODE ISLAND,11,6,6,72702.0,0.08367046,0.08524698,0.054040123,0.0708609,117.0,0.018,0.257,0.34,1.0,7.5,1.08,0.56,0.96,0.025
2012,Nelson,VIRGINIA,9,4,8,48888.0,,0.114715241,,0.067427948,147.0,0.004,0.791,0.01,1.0,8.4,1.89,0.26,1.38,-0.186851211
2013,Florence,SOUTH CAROLINA,12,5,8,41910.0,0.192268565,0.198148608,0.126302466,0.128366202,150.0,0.225,0.216,0.15,1.0,9.5,2.83,0.48,2.06,-0.092097445
2012,Lake,CALIFORNIA,15,4,11,38147.0,0.266462892,0.237291887,0.185757771,0.153266504,77.0,0.013,0.308,0.27,2.0,5.5,1.41,0.29,1.35,-0.133495146
2012,Clark,SOUTH DAKOTA,9,4,3,48438.0,,0.151464432,,0.032524806,100.0,0.452,0.004,0.27,2.0,8.2,0.93,0.17,0.68,-0.058679707
2012,Colquitt,GEORGIA,17,6,12,33186.0,,0.256918579,,0.085496627,130.0,0.313,0.322,0.04,2.0,10.2,3.02,0.43,2.31,0.313953488
2014,Hopkins,KENTUCKY,13,4,12,42404.0,,0.173098922,,0.083329432,130.0,0.255,0.481,0.08,2.0,10.4,2.28,0.47,1.75,-0.023648649
2013,Gooding,IDAHO,11,5,8,37050.0,,0.20838052,,0.055815998,97.0,0.236,0.0,0.34,2.0,7.5,1.22,0.14,0.93,-0.293628809
2012,Chester,TENNESSEE,16,4,11,42097.0,,0.168989211,,0.109551609,129.0,0.157,0.474,0.05,1.0,9.2,2.82,0.42,2.15,-0.130175159
2014,Crawford,ILLINOIS,13,2,5,46057.0,,0.136992991,,0.090634763,121.0,0.635,0.198,0.32,2.0,10.7,2.0,0.59,1.73,-0.016496018
2012,Tom Green,TEXAS,11,6,8,44310.0,0.162141755,0.159575582,0.058069967,0.065993734,66.0,0.116,0.017,0.14,1.0,7.2,2.4,0.31,1.85,0.093267449
2013,Monterey,CALIFORNIA,7,5,6,59168.0,0.178550735,0.169741094,0.080961838,0.106542379,64.0,0.098,0.224,0.64,1.0,7.6,0.97,0.41,1.07,-0.240379547
2013,Gage,NEBRASKA,10,4,7,47654.0,,0.116981484,,0.053038195,72.0,0.609,0.055,0.21,2.0,9.2,1.75,0.57,1.33,0.272215269
2012,Ottawa,OHIO,13,4,7,53850.0,,0.099613197,,0.065861844,159.0,0.607,0.035,0.15,2.0,10.9,1.49,0.61,1.09,-0.050184892
2014,Lac qui Parle,MINNESOTA,11,3,7,48426.0,,0.082732774,,0.041516744,78.0,0.749,0.01,0.34,2.0,9.0,1.01,0.19,0.72,0.082568807
2014,Kitsap,WASHINGTON,8,5,6,62473.0,0.110003807,0.109192625,0.056398079,0.082202591,196.0,0.0,0.626,0.32,1.0,8.2,1.28,0.75,1.17,0.020785219
2014,Adair,OKLAHOMA,18,4,13,33325.0,,0.272731394,,0.079696603,89.0,0.001,0.564,0.09,2.0,9.7,2.86,0.35,2.27,-0.016144814
2014,Harper,OKLAHOMA,10,3,6,47703.0,,0.154324323,,0.02,73.0,0.212,0.006,0.26,2.0,7.3,2.04,0.16,1.45,0.469785575
2012,Dixon,NEBRASKA,10,3,5,45814.0,,0.108591884,,0.05088979,87.0,0.553,0.054,0.26,1.0,9.1,1.26,0.2,0.88,0.087660791
2014,Palo Alto,IOWA,12,3,4,46334.0,,0.099415861,,0.03707476,98.0,0.865,0.001,0.51,2.0,9.2,1.22,0.32,0.82,-0.354324097
2013,Jefferson,INDIANA,19,4,14,43795.0,,0.136311039,,0.094679438,137.0,0.212,0.557,0.2,2.0,10.7,2.07,0.7,1.45,-0.023765996
2014,Hendry,FLORIDA,14,5,9,36504.0,,0.268373162,,0.139524966,173.0,0.379,0.029,0.11,2.0,6.9,2.02,0.33,1.57,0.103040541
2013,Howell,MISSOURI,15,4,13,32533.0,,0.237796143,,0.087244838,161.0,0.002,0.537,0.11,2.0,9.4,2.55,0.45,2.06,0.024977698
2012,Arroyo,PUERTO RICO,8,9,2,16114.0,,0.531635821,,0.28547141,,,,,,,,,,-0.819620253
2014,Coconino,ARIZONA,7,5,5,48540.0,0.221349895,0.237902939,0.077349409,0.096688852,89.0,0.0,0.263,0.32,1.0,5.5,1.47,0.23,0.99,-0.097173145
2012,Lane,KANSAS,13,3,4,49063.0,,0.087063149,,0.028070176,71.0,0.64,0.003,0.44,2.0,7.4,1.55,0.14,1.07,-0.077268643
2013,Covington,MISSISSIPPI,14,5,7,33381.0,,0.299213022,,0.133300424,124.0,0.033,0.501,0.06,2.0,9.6,3.21,0.34,2.43,0.046273746
2012,New Madrid,MISSOURI,20,3,12,35174.0,,0.219233289,,0.08329428,110.0,0.856,0.008,0.14,2.0,10.6,2.42,0.3,1.68,-0.17462845
2012,Hunterdon,NEW JERSEY,8,4,4,105880.0,0.044437803,0.038239021,0.079570852,0.077399686,141.0,0.286,0.428,0.2,1.0,10.1,1.69,0.66,1.29,0.451640034
2014,Hale,TEXAS,11,5,8,42303.0,,0.241594478,,0.082846552,68.0,0.671,0.0,0.48,2.0,7.7,1.91,0.37,1.37,-0.138445154
2013,Delta,MICHIGAN,12,5,7,42676.0,,0.163529277,,0.110033467,136.0,0.05,0.364,0.2,2.0,7.7,1.18,0.52,0.84,0.086577181
2012,Knox,KENTUCKY,19,3,18,24193.0,,0.358545661,,0.181080163,141.0,0.001,0.747,0.05,2.0,9.7,2.25,0.37,1.74,-0.196873191
2014,Cumberland,PENNSYLVANIA,9,4,6,61417.0,0.091375664,0.086567916,0.042278517,0.059082143,144.0,0.207,0.358,0.33,1.0,10.9,1.84,0.85,1.48,0.079464988
2013,Red River,LOUISIANA,16,3,11,39346.0,,0.217810556,,0.132766858,106.0,0.083,0.324,0.0,2.0,9.6,3.05,0.54,2.42,0.132343011
2014,Buena Vista,IOWA,11,4,5,48010.0,,0.120925181,,0.044351541,106.0,0.855,0.008,0.36,2.0,9.4,1.25,0.31,0.85,-0.113321278
2014,Rains,TEXAS,16,5,10,46531.0,,0.111723632,,0.082574375,95.0,0.05,0.163,0.02,2.0,9.4,2.65,0.28,2.19,0.325714286
2013,Marion,FLORIDA,16,5,8,39453.0,0.19518289,0.181244984,0.110861458,0.138276368,141.0,0.033,0.421,0.13,1.0,7.7,2.65,0.42,2.03,-0.096106048
2012,Daviess,KENTUCKY,15,6,13,45507.0,0.171024054,0.149032205,0.073645718,0.06781619,137.0,0.494,0.235,0.36,1.0,11.0,2.31,0.71,1.72,0.041002278
2013,Henry,KENTUCKY,19,6,13,46016.0,,0.170805812,,0.081105873,146.0,0.034,0.388,0.0,1.0,10.3,2.07,0.43,1.46,-0.121543779
2012,Gratiot,MICHIGAN,14,5,9,40224.0,,0.183333784,,0.121168509,139.0,0.631,0.062,0.28,2.0,9.6,1.33,0.57,0.92,0.255083179
2014,Madison,IOWA,10,2,4,56661.0,,0.086564064,,0.075889617,94.0,0.443,0.142,0.16,1.0,9.1,1.59,0.37,1.12,0.427542034
2012,Lee,NORTH CAROLINA,12,5,9,45284.0,,0.173888624,,0.113370389,146.0,0.045,0.553,0.13,2.0,9.2,2.8,0.49,2.14,-0.1631644
2013,Hancock,KENTUCKY,15,5,13,51189.0,,0.142238349,,0.062579498,141.0,0.176,0.556,0.0,1.0,10.7,2.2,0.35,1.61,0.408849558
2014,Republic,KANSAS,9,2,4,40538.0,,0.137089998,,0.040159047,73.0,0.589,0.041,0.07,2.0,8.8,1.72,0.27,1.16,0.245873648
2014,Pratt,KANSAS,12,3,7,49519.0,,0.117427073,,0.045137465,67.0,0.617,0.003,0.51,2.0,8.1,1.92,0.3,1.38,-0.141751042
2013,Oswego,NEW YORK,13,5,10,48051.0,0.195196822,0.17351681,0.114079483,0.106398337,180.0,0.044,0.452,0.07,1.0,8.8,1.29,0.54,0.91,0.103448276
2013,Davidson,NORTH CAROLINA,14,5,12,43083.0,0.207390115,0.162671283,0.123439699,0.124204405,126.0,0.008,0.504,0.06,1.0,10.2,2.65,0.58,2.07,0.052517986
2013,Hamilton,ILLINOIS,15,1,8,38417.0,,0.170734659,,0.077669904,118.0,0.513,0.201,0.0,2.0,10.0,2.09,0.33,1.45,-0.061981454
2013,Hendry,FLORIDA,14,5,8,35425.0,,0.266983986,,0.154181644,173.0,0.379,0.029,0.11,2.0,6.9,2.02,0.33,1.57,-0.252839714
2013,Cumberland,KENTUCKY,23,3,9,31593.0,,0.236028537,,0.139810428,136.0,0.028,0.786,0.01,2.0,9.4,2.22,0.26,1.59,-0.125147117
2012,Garfield,COLORADO,9,3,5,60215.0,,0.109061643,,0.078255109,104.0,0.0,0.57,0.29,2.0,5.4,1.2,0.51,0.88,0.26873734
2013,Sauk,WISCONSIN,8,4,8,52140.0,,0.108128771,,0.06893605,111.0,0.372,0.346,0.45,2.0,9.5,1.41,0.44,1.06,-0.132450331
2013,Caldwell,LOUISIANA,19,7,11,39385.0,,0.201656312,,0.085134834,117.0,0.13,0.386,0.03,2.0,9.2,2.97,0.26,2.25,0.07275603
2012,Pendleton,KENTUCKY,15,5,14,48761.0,,0.161906719,,0.074115984,121.0,0.014,0.567,0.01,1.0,10.2,1.98,0.39,1.38,0.082887701
2013,Wilkinson,GEORGIA,16,4,12,36173.0,,0.21320875,,0.07734488,131.0,0.023,0.625,0.01,2.0,10.8,3.24,0.31,2.44,0.51
2014,Hyde,NORTH CAROLINA,10,4,9,44425.0,,0.211481556,,0.128051072,161.0,0.157,0.077,0.16,2.0,7.2,1.44,0.19,0.96,1.263242376
2013,Waller,TEXAS,12,6,7,50097.0,,0.204268217,,0.094395712,113.0,0.089,0.126,0.04,1.0,10.3,2.09,0.3,1.72,-0.150584795
2012,St. Joseph,MICHIGAN,14,4,11,44214.0,,0.1727622,,0.151285723,123.0,0.527,0.119,0.36,2.0,10.9,1.51,0.5,1.08,0.011369789
2012,Logan,NEBRASKA,11,0,4,44444.0,,0.078459345,,0.0,64.0,0.077,0.001,0.41,2.0,6.6,1.18,0.15,0.78,0.10990099
2014,Stoddard,MISSOURI,16,3,14,39229.0,,0.148687452,,0.094823167,109.0,0.679,0.081,0.21,2.0,10.7,2.46,0.44,1.78,0.263277693
2014,Floyd,VIRGINIA,8,5,5,47543.0,,0.105560973,,0.064784475,162.0,0.004,0.631,0.0,1.0,8.5,1.8,0.21,1.22,-0.216547497
2012,Allegany,MARYLAND,13,6,7,39087.0,0.170804054,0.160906106,0.104292654,0.091080919,163.0,0.008,0.787,0.19,1.0,9.5,1.56,0.51,1.1,0.072115385
2012,Greene,VIRGINIA,10,5,7,58804.0,,0.081319042,,0.044412311,139.0,0.013,0.66,0.03,1.0,8.6,1.89,0.35,1.45,0.213509317
2013,Morgan,ALABAMA,14,5,11,44800.0,0.181317091,0.157406077,0.09686105,0.118082054,136.0,0.068,0.361,0.13,1.0,11.3,2.92,0.58,2.15,0.011588275
2013,Logan,COLORADO,12,6,8,40415.0,,0.175981417,,0.107678212,74.0,0.388,0.002,0.34,2.0,7.0,1.32,0.32,0.91,-0.278318811
2014,Comanche,KANSAS,9,4,6,44417.0,,0.051658511,,0.039274924,79.0,0.218,0.002,0.55,2.0,7.4,1.98,0.15,1.4,-0.106821107
2012,Red River,TEXAS,19,6,8,34430.0,,0.168490857,,0.089677542,100.0,0.026,0.292,0.0,2.0,9.5,2.99,0.26,2.41,-0.08751942
2014,Colorado,TEXAS,10,3,5,45262.0,,0.174113497,,0.054221943,103.0,0.189,0.261,0.08,2.0,8.7,1.96,0.24,1.72,-0.267778753
2013,Caddo,OKLAHOMA,15,5,9,39267.0,,0.206017599,,0.101975888,74.0,0.38,0.098,0.26,2.0,8.7,2.37,0.25,1.81,-0.023012552
2014,Somerset,MARYLAND,14,5,11,36716.0,,0.237301379,,0.089449793,130.0,0.133,0.321,0.09,1.0,8.3,1.74,0.32,1.23,-0.074368231
2012,Montgomery,INDIANA,12,4,8,46026.0,,0.1690716,,0.093561783,128.0,0.782,0.092,0.1,2.0,10.9,1.79,0.62,1.24,-0.030479896
2012,Mono,CALIFORNIA,7,3,7,61868.0,,0.094821453,,0.10484051,77.0,0.003,0.221,0.27,2.0,5.4,0.78,0.07,0.55,0.897857143
2014,Coryell,TEXAS,13,6,10,49783.0,0.138777316,0.126046583,0.084814869,0.077191174,89.0,0.039,0.24,0.07,1.0,8.7,2.34,0.42,1.92,-0.067317073
2014,Noble,OHIO,17,3,12,37126.0,,0.137287706,,0.108231388,134.0,0.055,0.685,0.04,2.0,11.1,1.82,0.56,1.32,-0.102564103
2012,Huron,OHIO,14,5,9,48335.0,,0.14708735,,0.098337121,163.0,0.692,0.171,0.27,2.0,11.2,1.49,0.57,1.0,-0.126041667
2014,Butte,CALIFORNIA,13,6,9,43165.0,0.22301352,0.2153496,0.096225172,0.130826712,75.0,0.233,0.422,0.26,1.0,8.1,2.28,0.48,2.34,0.074915825
2012,Wright,MINNESOTA,8,4,10,70930.0,0.072306447,0.060778074,0.07220497,0.06915205,107.0,0.446,0.112,0.28,1.0,10.6,1.32,0.58,1.11,-0.084541063
2014,Mitchell,GEORGIA,14,4,11,31101.0,,0.303507507,,0.116491705,126.0,0.355,0.343,0.06,2.0,10.2,3.07,0.34,2.37,-0.26328801
2013,Edgefield,SOUTH CAROLINA,10,3,6,43861.0,,0.198899865,,0.111071333,131.0,0.042,0.636,0.0,1.0,10.2,3.15,0.31,2.26,-0.413261372
2012,Tama,IOWA,11,3,5,49244.0,,0.120264545,,0.064179435,98.0,0.656,0.047,0.42,2.0,9.8,1.5,0.31,1.01,0.248715313
2012,Amelia,VIRGINIA,10,5,8,50596.0,,0.101120919,,0.080332883,147.0,0.016,0.637,0.0,1.0,8.5,2.45,0.33,1.86,0.278074866
2013,Hutchinson,TEXAS,13,4,9,44731.0,,0.158047706,,0.078402653,72.0,0.167,0.0,0.49,2.0,7.1,1.97,0.3,1.46,0.111572392
2012,Christian,KENTUCKY,17,5,12,37750.0,0.211704001,0.212832257,0.091968618,0.111616321,139.0,0.306,0.431,0.1,1.0,10.1,2.45,0.55,1.87,0.032634033
2012,Republic,KANSAS,7,2,2,41000.0,,0.139089227,,0.038297873,73.0,0.589,0.041,0.07,2.0,8.8,1.72,0.27,1.16,-0.160346696
2012,Washington,KANSAS,13,2,4,42962.0,,0.098676078,,0.033449039,75.0,0.438,0.058,0.23,2.0,8.9,1.77,0.22,1.23,-0.153254741
2013,Sumner,KANSAS,9,2,6,47894.0,,0.134298399,,0.085181452,77.0,0.685,0.02,0.1,1.0,9.1,2.21,0.36,1.68,0.03014318
2014,Greer,OKLAHOMA,19,6,10,41020.0,,0.141894564,,0.03543143,75.0,0.275,0.029,0.15,2.0,7.4,2.36,0.16,1.72,-0.345243041
2014,Little River,ARKANSAS,16,6,13,39494.0,,0.164377004,,0.075159237,103.0,0.043,0.518,0.02,1.0,10.1,3.28,0.29,2.66,0.117872807
2013,Scott,ARKANSAS,12,3,9,37448.0,,0.200366303,,0.092489138,97.0,0.0,0.812,0.01,2.0,9.2,3.05,0.33,2.24,0.226415094
2014,Obion,TENNESSEE,15,3,11,40327.0,,0.191308007,,0.128608167,109.0,0.523,0.166,0.02,2.0,10.0,2.46,0.3,1.71,0.140215716
2013,Box Butte,NEBRASKA,10,4,8,46373.0,,0.2388248,,0.04049357,52.0,0.425,0.0,0.0,2.0,6.6,1.12,0.22,0.73,-0.064391855
2014,Morgan,ALABAMA,14,5,12,45341.0,0.141093671,0.15130949,0.055520616,0.108418956,136.0,0.068,0.361,0.13,1.0,11.3,2.92,0.58,2.15,-0.080862534
2014,Caguas,PUERTO RICO,6,12,1,24083.0,0.367630154,0.374545962,0.132327452,0.160142779,,,,,,,,,,0.091712707
2014,Barrow,GEORGIA,13,5,12,53256.0,0.118838049,0.134503007,0.070366494,0.111292914,129.0,0.001,0.378,0.07,1.0,10.5,3.02,0.53,2.21,-0.180366369
2012,Oxford,MAINE,13,4,10,41434.0,,0.14525637,,0.108682789,170.0,0.009,0.808,0.07,2.0,7.6,1.05,0.32,0.68,0.042898551
2014,Lake,ILLINOIS,10,4,4,77873.0,0.093369775,0.093985714,0.061313637,0.087833256,118.0,0.112,0.18,0.72,1.0,11.7,1.52,0.62,1.14,-0.035602748
