state,county,year,value
Virginia,King William,2012,0.088
Virginia,King William,2013,0.079
Virginia,King William,2014,0.082
Virginia,King William,2015,0.076
Virginia,Lancaster,2012,0.201
Virginia,Lancaster,2013,0.233
Virginia,Lancaster,2014,0.220
Virginia,Lancaster,2015,0.241
Virginia,Lee,2012,0.129
Virginia,Lee,2013,0.137
Virginia,Lee,2014,0.133
Virginia,Lee,2015,0.144
Virginia,Lexington,2012,0.188
Virginia,Lexington,2013,0.238
Virginia,Lexington,2014,0.229
Virginia,Lexington,2015,0.258
Virginia,Loudoun,2012,0.039
Virginia,Loudoun,2013,0.043
Virginia,Loudoun,2014,0.045
Virginia,Loudoun,2015,0.047
Virginia,Louisa,2012,0.078
Virginia,Louisa,2013,0.087
Virginia,Louisa,2014,0.088
Virginia,Louisa,2015,0.092
Virginia,Lunenburg,2012,0.159
Virginia,Lunenburg,2013,0.162
Virginia,Lunenburg,2014,0.158
Virginia,Lunenburg,2015,0.147
Virginia,Lynchburg,2012,0.128
Virginia,Lynchburg,2013,0.125
Virginia,Lynchburg,2014,0.128
Virginia,Lynchburg,2015,0.126
Virginia,Madison,2012,0.094
Virginia,Madison,2013,0.109
Virginia,Madison,2014,0.102
Virginia,Madison,2015,0.118
Virginia,Manassas,2012,0.047
Virginia,Manassas,2013,0.051
Virginia,Manassas,2014,0.055
Virginia,Manassas,2015,0.065
Virginia,Manassas Park,2012,0.060
Virginia,Manassas Park,2013,0.086
Virginia,Manassas Park,2014,0.076
Virginia,Manassas Park,2015,0.068
Virginia,Martinsville,2012,0.150
Virginia,Martinsville,2013,0.166
Virginia,Martinsville,2014,0.166
Virginia,Martinsville,2015,0.167
Virginia,Mathews,2012,0.146
Virginia,Mathews,2013,0.134
Virginia,Mathews,2014,0.158
Virginia,Mathews,2015,0.156
Virginia,Mecklenburg,2012,0.146
Virginia,Mecklenburg,2013,0.172
Virginia,Mecklenburg,2014,0.176
Virginia,Mecklenburg,2015,0.175
Virginia,Middlesex,2012,0.148
Virginia,Middlesex,2013,0.164
Virginia,Middlesex,2014,0.160
Virginia,Middlesex,2015,0.162
Virginia,Montgomery,2012,0.071
Virginia,Montgomery,2013,0.071
Virginia,Montgomery,2014,0.073
Virginia,Montgomery,2015,0.076
Virginia,Nelson,2012,0.133
Virginia,Nelson,2013,0.131
Virginia,Nelson,2014,0.156
Virginia,Nelson,2015,0.151
Virginia,New Kent,2012,0.082
Virginia,New Kent,2013,0.084
Virginia,New Kent,2014,0.084
Virginia,New Kent,2015,0.091
Virginia,Newport News,2012,0.087
Virginia,Newport News,2013,0.088
Virginia,Newport News,2014,0.089
Virginia,Newport News,2015,0.091
Virginia,Norfolk,2012,0.088
Virginia,Norfolk,2013,0.088
Virginia,Norfolk,2014,0.090
Virginia,Norfolk,2015,0.091
Virginia,Northampton,2012,0.181
Virginia,Northampton,2013,0.170
Virginia,Northampton,2014,0.182
Virginia,Northampton,2015,0.177
Virginia,Northumberland,2012,0.143
Virginia,Northumberland,2013,0.153
Virginia,Northumberland,2014,0.144
Virginia,Northumberland,2015,0.157
Virginia,Norton,2012,0.112
Virginia,Norton,2013,0.098
Virginia,Norton,2014,0.091
Virginia,Norton,2015,0.119
Virginia,Nottoway,2012,0.148
Virginia,Nottoway,2013,0.150
Virginia,Nottoway,2014,0.165
Virginia,Nottoway,2015,0.150
Virginia,Orange,2012,0.087
Virginia,Orange,2013,0.088
Virginia,Orange,2014,0.098
Virginia,Orange,2015,0.107
Virginia,Page,2012,0.118
Virginia,Page,2013,0.109
Virginia,Page,2014,0.111
Virginia,Page,2015,0.115
Virginia,Patrick,2012,0.158
Virginia,Patrick,2013,0.154
Virginia,Patrick,2014,0.140
Virginia,Patrick,2015,0.150
Virginia,Petersburg,2012,0.129
Virginia,Petersburg,2013,0.135
Virginia,Petersburg,2014,0.128
Virginia,Petersburg,2015,0.127
Virginia,Pittsylvania,2012,0.117
Virginia,Pittsylvania,2013,0.112
Virginia,Pittsylvania,2014,0.114
Virginia,Pittsylvania,2015,0.121
Virginia,Poquoson,2012,0.093
Virginia,Poquoson,2013,0.098
Virginia,Poquoson,2014,0.099
Virginia,Poquoson,2015,0.100
Virginia,Portsmouth,2012,0.102
Virginia,Portsmouth,2013,0.103
Virginia,Portsmouth,2014,0.102
Virginia,Portsmouth,2015,0.112
Virginia,Powhatan,2012,0.069
Virginia,Powhatan,2013,0.066
Virginia,Powhatan,2014,0.077
Virginia,Powhatan,2015,0.079
Virginia,Prince Edward,2012,0.121
Virginia,Prince Edward,2013,0.109
Virginia,Prince Edward,2014,0.107
Virginia,Prince Edward,2015,0.123
Virginia,Prince George,2012,0.066
Virginia,Prince George,2013,0.059
Virginia,Prince George,2014,0.066
Virginia,Prince George,2015,0.074
Virginia,Prince William,2012,0.040
Virginia,Prince William,2013,0.040
Virginia,Prince William,2014,0.042
Virginia,Prince William,2015,0.045
Virginia,Pulaski,2012,0.107
Virginia,Pulaski,2013,0.102
Virginia,Pulaski,2014,0.116
Virginia,Pulaski,2015,0.121
Virginia,Radford,2012,0.095
Virginia,Radford,2013,0.096
Virginia,Radford,2014,0.097
Virginia,Radford,2015,0.094
Virginia,Rappahannock,2012,0.122
Virginia,Rappahannock,2013,0.129
Virginia,Rappahannock,2014,0.108
Virginia,Rappahannock,2015,0.099
Virginia,Richmond,2012,0.211
Virginia,Richmond,2013,0.180
Virginia,Richmond,2014,0.185
Virginia,Richmond,2015,0.147
Virginia,Richmond City,2012,0.105
Virginia,Richmond City,2013,0.106
Virginia,Richmond City,2014,0.113
Virginia,Richmond City,2015,0.111
Virginia,Roanoke,2012,0.115
Virginia,Roanoke,2013,0.115
Virginia,Roanoke,2014,0.123
Virginia,Roanoke,2015,0.123
Virginia,Roanoke City,2012,0.128
Virginia,Roanoke City,2013,0.129
Virginia,Roanoke City,2014,0.127
Virginia,Roanoke City,2015,0.123
Virginia,Rockbridge,2012,0.140
Virginia,Rockbridge,2013,0.137
Virginia,Rockbridge,2014,0.146
Virginia,Rockbridge,2015,0.139
Virginia,Rockingham,2012,0.102
Virginia,Rockingham,2013,0.107
Virginia,Rockingham,2014,0.107
Virginia,Rockingham,2015,0.112
Virginia,Russell,2012,0.144
Virginia,Russell,2013,0.138
Virginia,Russell,2014,0.154
Virginia,Russell,2015,0.160
Virginia,Salem,2012,0.118
Virginia,Salem,2013,0.110
Virginia,Salem,2014,0.115
Virginia,Salem,2015,0.122
Virginia,Scott,2012,0.145
Virginia,Scott,2013,0.143
Virginia,Scott,2014,0.149
Virginia,Scott,2015,0.145
Virginia,Shenandoah,2012,0.113
Virginia,Shenandoah,2013,0.114
Virginia,Shenandoah,2014,0.121
Virginia,Shenandoah,2015,0.136
Virginia,Smyth,2012,0.130
Virginia,Smyth,2013,0.123
Virginia,Smyth,2014,0.126
Virginia,Smyth,2015,0.123
Virginia,Southampton,2012,0.100
Virginia,Southampton,2013,0.101
Virginia,Southampton,2014,0.104
Virginia,Southampton,2015,0.094
Virginia,Spotsylvania,2012,0.064
Virginia,Spotsylvania,2013,0.065
Virginia,Spotsylvania,2014,0.067
Virginia,Spotsylvania,2015,0.070
Virginia,Stafford,2012,0.045
Virginia,Stafford,2013,0.044
Virginia,Stafford,2014,0.042
Virginia,Stafford,2015,0.044
Virginia,Staunton,2012,0.159
Virginia,Staunton,2013,0.174
Virginia,Staunton,2014,0.177
Virginia,Staunton,2015,0.171
Virginia,Suffolk,2012,0.079
Virginia,Suffolk,2013,0.081
Virginia,Suffolk,2014,0.079
Virginia,Suffolk,2015,0.086
Virginia,Surry,2012,0.123
Virginia,Surry,2013,0.112
Virginia,Surry,2014,0.101
Virginia,Surry,2015,0.094
Virginia,Sussex,2012,0.162
Virginia,Sussex,2013,0.144
Virginia,Sussex,2014,0.138
Virginia,Sussex,2015,0.135
Virginia,Tazewell,2012,0.110
Virginia,Tazewell,2013,0.124
Virginia,Tazewell,2014,0.133
Virginia,Tazewell,2015,0.132
Virginia,Virginia Beach,2012,0.074
Virginia,Virginia Beach,2013,0.077
Virginia,Virginia Beach,2014,0.080
Virginia,Virginia Beach,2015,0.085
Virginia,Warren,2012,0.090
Virginia,Warren,2013,0.087
Virginia,Warren,2014,0.096
Virginia,Warren,2015,0.095
Virginia,Washington,2012,0.102
Virginia,Washington,2013,0.116
Virginia,Washington,2014,0.122
Virginia,Washington,2015,0.128
Virginia,Waynesboro,2012,0.155
Virginia,Waynesboro,2013,0.159
Virginia,Waynesboro,2014,0.157
Virginia,Waynesboro,2015,0.148
Virginia,Westmoreland,2012,0.134
Virginia,Westmoreland,2013,0.137
Virginia,Westmoreland,2014,0.137
Virginia,Westmoreland,2015,0.127
Virginia,Williamsburg,2012,0.117
Virginia,Williamsburg,2013,0.138
Virginia,Williamsburg,2014,0.151
Virginia,Williamsburg,2015,0.146
Virginia,Winchester,2012,0.116
Virginia,Winchester,2013,0.120
Virginia,Winchester,2014,0.119
Virginia,Winchester,2015,0.122
Virginia,Wise,2012,0.097
Virginia,Wise,2013,0.100
Virginia,Wise,2014,0.112
Virginia,Wise,2015,0.128
Virginia,Wythe,2012,0.127
Virginia,Wythe,2013,0.131
Virginia,Wythe,2014,0.142
Virginia,Wythe,2015,0.143
Virginia,York,2012,0.063
Virginia,York,2013,0.067
Virginia,York,2014,0.074
Virginia,York,2015,0.076
Washington,Adams,2012,0.101
Washington,Adams,2013,0.095
Washington,Adams,2014,0.096
Washington,Adams,2015,0.087
Washington,Asotin,2012,0.132
Washington,Asotin,2013,0.134
Washington,Asotin,2014,0.148
Washington,Asotin,2015,0.149
Washington,Benton,2012,0.086
Washington,Benton,2013,0.084
Washington,Benton,2014,0.091
Washington,Benton,2015,0.095
Washington,Chelan,2012,0.117
Washington,Chelan,2013,0.114
Washington,Chelan,2014,0.126
Washington,Chelan,2015,0.121
Washington,Clallam,2012,0.144
Washington,Clallam,2013,0.144
Washington,Clallam,2014,0.155
Washington,Clallam,2015,0.167
Washington,Clark,2012,0.080
Washington,Clark,2013,0.082
Washington,Clark,2014,0.088
Washington,Clark,2015,0.091
Washington,Columbia,2012,0.148
Washington,Columbia,2013,0.113
Washington,Columbia,2014,0.124
Washington,Columbia,2015,0.134
Washington,Cowlitz,2012,0.110
Washington,Cowlitz,2013,0.109
Washington,Cowlitz,2014,0.124
Washington,Cowlitz,2015,0.123
Washington,Douglas,2012,0.078
Washington,Douglas,2013,0.084
Washington,Douglas,2014,0.089
Washington,Douglas,2015,0.090
Washington,Ferry,2012,0.112
Washington,Ferry,2013,0.129
Washington,Ferry,2014,0.139
Washington,Ferry,2015,0.135
Washington,Franklin,2012,0.065
Washington,Franklin,2013,0.062
Washington,Franklin,2014,0.060
Washington,Franklin,2015,0.055
Washington,Garfield,2012,0.207
Washington,Garfield,2013,0.223
Washington,Garfield,2014,0.189
Washington,Garfield,2015,0.168
Washington,Grant,2012,0.101
Washington,Grant,2013,0.097
Washington,Grant,2014,0.097
Washington,Grant,2015,0.096
Washington,Grays Harbor,2012,0.123
Washington,Grays Harbor,2013,0.124
Washington,Grays Harbor,2014,0.127
Washington,Grays Harbor,2015,0.134
Washington,Island,2012,0.104
Washington,Island,2013,0.111
Washington,Island,2014,0.111
Washington,Island,2015,0.123
Washington,Jefferson,2012,0.148
Washington,Jefferson,2013,0.160
Washington,Jefferson,2014,0.162
Washington,Jefferson,2015,0.167
Washington,King,2012,0.082
Washington,King,2013,0.084
Washington,King,2014,0.085
Washington,King,2015,0.086
Washington,Kitsap,2012,0.088
Washington,Kitsap,2013,0.091
Washington,Kitsap,2014,0.097
Washington,Kitsap,2015,0.099
Washington,Kittitas,2012,0.099
Washington,Kittitas,2013,0.103
Washington,Kittitas,2014,0.100
Washington,Kittitas,2015,0.100
Washington,Klickitat,2012,0.101
Washington,Klickitat,2013,0.105
Washington,Klickitat,2014,0.100
Washington,Klickitat,2015,0.103
Washington,Lewis,2012,0.133
Washington,Lewis,2013,0.133
Washington,Lewis,2014,0.132
Washington,Lewis,2015,0.126
Washington,Lincoln,2012,0.143
Washington,Lincoln,2013,0.133
Washington,Lincoln,2014,0.137
Washington,Lincoln,2015,0.138
Washington,Mason,2012,0.100
Washington,Mason,2013,0.104
Washington,Mason,2014,0.112
Washington,Mason,2015,0.115
Washington,Okanogan,2012,0.109
Washington,Okanogan,2013,0.117
Washington,Okanogan,2014,0.122
Washington,Okanogan,2015,0.122
Washington,Pacific,2012,0.169
Washington,Pacific,2013,0.179
Washington,Pacific,2014,0.181
Washington,Pacific,2015,0.182
Washington,Pend Oreille,2012,0.114
Washington,Pend Oreille,2013,0.122
Washington,Pend Oreille,2014,0.129
Washington,Pend Oreille,2015,0.135
Washington,Pierce,2012,0.082
Washington,Pierce,2013,0.084
Washington,Pierce,2014,0.085
Washington,Pierce,2015,0.087
Washington,San Juan,2012,0.115
Washington,San Juan,2013,0.124
Washington,San Juan,2014,0.133
Washington,San Juan,2015,0.142
Washington,Skagit,2012,0.110
Washington,Skagit,2013,0.112
Washington,Skagit,2014,0.112
Washington,Skagit,2015,0.109
Washington,Skamania,2012,0.083
Washington,Skamania,2013,0.096
Washington,Skamania,2014,0.110
Washington,Skamania,2015,0.109
Washington,Snohomish,2012,0.073
Washington,Snohomish,2013,0.076
Washington,Snohomish,2014,0.079
Washington,Snohomish,2015,0.082
Washington,Spokane,2012,0.102
Washington,Spokane,2013,0.100
Washington,Spokane,2014,0.101
Washington,Spokane,2015,0.104
Washington,Stevens,2012,0.099
Washington,Stevens,2013,0.107
Washington,Stevens,2014,0.108
Washington,Stevens,2015,0.104
Washington,Thurston,2012,0.089
Washington,Thurston,2013,0.092
Washington,Thurston,2014,0.096
Washington,Thurston,2015,0.096
Washington,Wahkiakum,2012,0.136
Washington,Wahkiakum,2013,0.157
Washington,Wahkiakum,2014,0.125
Washington,Wahkiakum,2015,0.153
Washington,Walla Walla,2012,0.117
Washington,Walla Walla,2013,0.120
Washington,Walla Walla,2014,0.130
Washington,Walla Walla,2015,0.132
Washington,Whatcom,2012,0.092
Washington,Whatcom,2013,0.097
Washington,Whatcom,2014,0.103
Washington,Whatcom,2015,0.106
Washington,Whitman,2012,0.066
Washington,Whitman,2013,0.080
Washington,Whitman,2014,0.078
Washington,Whitman,2015,0.079
Washington,Yakima,2012,0.089
Washington,Yakima,2013,0.088
Washington,Yakima,2014,0.093
Washington,Yakima,2015,0.093
West Virginia,Barbour,2012,0.134
West Virginia,Barbour,2013,0.125
West Virginia,Barbour,2014,0.126
West Virginia,Barbour,2015,0.113
West Virginia,Berkeley,2012,0.073
West Virginia,Berkeley,2013,0.076
West Virginia,Berkeley,2014,0.075
West Virginia,Berkeley,2015,0.079
West Virginia,Boone,2012,0.110
West Virginia,Boone,2013,0.109
West Virginia,Boone,2014,0.108
West Virginia,Boone,2015,0.108
West Virginia,Braxton,2012,0.140
West Virginia,Braxton,2013,0.135
West Virginia,Braxton,2014,0.138
West Virginia,Braxton,2015,0.130
West Virginia,Brooke,2012,0.140
West Virginia,Brooke,2013,0.131
West Virginia,Brooke,2014,0.129
West Virginia,Brooke,2015,0.142
West Virginia,Cabell,2012,0.117
West Virginia,Cabell,2013,0.118
West Virginia,Cabell,2014,0.120
West Virginia,Cabell,2015,0.127
West Virginia,Calhoun,2012,0.150
West Virginia,Calhoun,2013,0.163
West Virginia,Calhoun,2014,0.156
West Virginia,Calhoun,2015,0.158
West Virginia,Clay,2012,0.136
West Virginia,Clay,2013,0.131
West Virginia,Clay,2014,0.114
West Virginia,Clay,2015,0.112
West Virginia,Doddridge,2012,0.143
West Virginia,Doddridge,2013,0.139
West Virginia,Doddridge,2014,0.124
West Virginia,Doddridge,2015,0.134
West Virginia,Fayette,2012,0.133
West Virginia,Fayette,2013,0.132
West Virginia,Fayette,2014,0.124
West Virginia,Fayette,2015,0.117
West Virginia,Gilmer,2012,0.150
West Virginia,Gilmer,2013,0.134
West Virginia,Gilmer,2014,0.127
West Virginia,Gilmer,2015,0.155
West Virginia,Grant,2012,0.148
West Virginia,Grant,2013,0.149
West Virginia,Grant,2014,0.152
West Virginia,Grant,2015,0.164
West Virginia,Greenbrier,2012,0.139
West Virginia,Greenbrier,2013,0.141
West Virginia,Greenbrier,2014,0.141
West Virginia,Greenbrier,2015,0.132
West Virginia,Hampshire,2012,0.147
West Virginia,Hampshire,2013,0.161
West Virginia,Hampshire,2014,0.171
West Virginia,Hampshire,2015,0.174
West Virginia,Hancock,2012,0.140
West Virginia,Hancock,2013,0.135
West Virginia,Hancock,2014,0.136
West Virginia,Hancock,2015,0.149
West Virginia,Hardy,2012,0.139
West Virginia,Hardy,2013,0.131
West Virginia,Hardy,2014,0.123
West Virginia,Hardy,2015,0.117
West Virginia,Harrison,2012,0.123
West Virginia,Harrison,2013,0.123
West Virginia,Harrison,2014,0.128
West Virginia,Harrison,2015,0.134
West Virginia,Jackson,2012,0.122
West Virginia,Jackson,2013,0.125
West Virginia,Jackson,2014,0.133
West Virginia,Jackson,2015,0.135
West Virginia,Jefferson,2012,0.084
West Virginia,Jefferson,2013,0.081
West Virginia,Jefferson,2014,0.084
West Virginia,Jefferson,2015,0.086
West Virginia,Kanawha,2012,0.128
West Virginia,Kanawha,2013,0.128
West Virginia,Kanawha,2014,0.125
West Virginia,Kanawha,2015,0.123
West Virginia,Lewis,2012,0.131
West Virginia,Lewis,2013,0.125
West Virginia,Lewis,2014,0.125
West Virginia,Lewis,2015,0.132
West Virginia,Lincoln,2012,0.104
West Virginia,Lincoln,2013,0.120
West Virginia,Lincoln,2014,0.125
West Virginia,Lincoln,2015,0.126
West Virginia,Logan,2012,0.110
West Virginia,Logan,2013,0.108
West Virginia,Logan,2014,0.109
West Virginia,Logan,2015,0.113
West Virginia,Marion,2012,0.133
West Virginia,Marion,2013,0.137
West Virginia,Marion,2014,0.138
West Virginia,Marion,2015,0.132
West Virginia,Marshall,2012,0.133
West Virginia,Marshall,2013,0.140
West Virginia,Marshall,2014,0.131
West Virginia,Marshall,2015,0.120
West Virginia,Mason,2012,0.122
West Virginia,Mason,2013,0.124
West Virginia,Mason,2014,0.126
West Virginia,Mason,2015,0.143
West Virginia,McDowell,2012,0.136
West Virginia,McDowell,2013,0.128
West Virginia,McDowell,2014,0.119
West Virginia,McDowell,2015,0.111
West Virginia,Mercer,2012,0.137
West Virginia,Mercer,2013,0.140
West Virginia,Mercer,2014,0.141
West Virginia,Mercer,2015,0.130
West Virginia,Mineral,2012,0.177
West Virginia,Mineral,2013,0.170
West Virginia,Mineral,2014,0.163
West Virginia,Mineral,2015,0.152
West Virginia,Mingo,2012,0.105
West Virginia,Mingo,2013,0.100
West Virginia,Mingo,2014,0.101
West Virginia,Mingo,2015,0.121
West Virginia,Monongalia,2012,0.069
West Virginia,Monongalia,2013,0.070
West Virginia,Monongalia,2014,0.077
West Virginia,Monongalia,2015,0.082
West Virginia,Monroe,2012,0.099
West Virginia,Monroe,2013,0.096
West Virginia,Monroe,2014,0.093
West Virginia,Monroe,2015,0.108
West Virginia,Morgan,2012,0.173
West Virginia,Morgan,2013,0.175
West Virginia,Morgan,2014,0.174
West Virginia,Morgan,2015,0.175
West Virginia,Nicholas,2012,0.118
West Virginia,Nicholas,2013,0.109
West Virginia,Nicholas,2014,0.112
West Virginia,Nicholas,2015,0.127
West Virginia,Ohio,2012,0.152
West Virginia,Ohio,2013,0.146
West Virginia,Ohio,2014,0.151
West Virginia,Ohio,2015,0.156
West Virginia,Pendleton,2012,0.178
West Virginia,Pendleton,2013,0.170
West Virginia,Pendleton,2014,0.177
West Virginia,Pendleton,2015,0.163
West Virginia,Pleasants,2012,0.142
West Virginia,Pleasants,2013,0.121
West Virginia,Pleasants,2014,0.113
West Virginia,Pleasants,2015,0.110
West Virginia,Pocahontas,2012,0.136
West Virginia,Pocahontas,2013,0.145
West Virginia,Pocahontas,2014,0.141
West Virginia,Pocahontas,2015,0.136
West Virginia,Preston,2012,0.108
West Virginia,Preston,2013,0.112
West Virginia,Preston,2014,0.114
West Virginia,Preston,2015,0.122
West Virginia,Putnam,2012,0.080
West Virginia,Putnam,2013,0.077
West Virginia,Putnam,2014,0.090
West Virginia,Putnam,2015,0.090
West Virginia,Raleigh,2012,0.134
West Virginia,Raleigh,2013,0.125
West Virginia,Raleigh,2014,0.126
West Virginia,Raleigh,2015,0.129
West Virginia,Randolph,2012,0.115
West Virginia,Randolph,2013,0.122
West Virginia,Randolph,2014,0.124
West Virginia,Randolph,2015,0.128
West Virginia,Ritchie,2012,0.117
West Virginia,Ritchie,2013,0.133
West Virginia,Ritchie,2014,0.131
West Virginia,Ritchie,2015,0.146
West Virginia,Roane,2012,0.158
West Virginia,Roane,2013,0.145
West Virginia,Roane,2014,0.147
West Virginia,Roane,2015,0.146
West Virginia,Summers,2012,0.151
West Virginia,Summers,2013,0.153
West Virginia,Summers,2014,0.155
West Virginia,Summers,2015,0.156
West Virginia,Taylor,2012,0.108
West Virginia,Taylor,2013,0.111
West Virginia,Taylor,2014,0.121
West Virginia,Taylor,2015,0.119
West Virginia,Tucker,2012,0.152
West Virginia,Tucker,2013,0.159
West Virginia,Tucker,2014,0.184
West Virginia,Tucker,2015,0.147
West Virginia,Tyler,2012,0.150
West Virginia,Tyler,2013,0.139
West Virginia,Tyler,2014,0.129
West Virginia,Tyler,2015,0.128
West Virginia,Upshur,2012,0.118
West Virginia,Upshur,2013,0.123
West Virginia,Upshur,2014,0.116
West Virginia,Upshur,2015,0.112
West Virginia,Wayne,2012,0.127
West Virginia,Wayne,2013,0.134
West Virginia,Wayne,2014,0.133
West Virginia,Wayne,2015,0.137
West Virginia,Webster,2012,0.108
West Virginia,Webster,2013,0.112
West Virginia,Webster,2014,0.139
West Virginia,Webster,2015,0.141
West Virginia,Wetzel,2012,0.145
West Virginia,Wetzel,2013,0.148
West Virginia,Wetzel,2014,0.138
West Virginia,Wetzel,2015,0.133
West Virginia,Wirt,2012,0.119
West Virginia,Wirt,2013,0.122
West Virginia,Wirt,2014,0.134
West Virginia,Wirt,2015,0.146
West Virginia,Wood,2012,0.129
West Virginia,Wood,2013,0.129
West Virginia,Wood,2014,0.137
West Virginia,Wood,2015,0.131
West Virginia,Wyoming,2012,0.118
West Virginia,Wyoming,2013,0.124
West Virginia,Wyoming,2014,0.117
West Virginia,Wyoming,2015,0.118
Wisconsin,Adams,2012,0.130
Wisconsin,Adams,2013,0.142
Wisconsin,Adams,2014,0.157
Wisconsin,Adams,2015,0.158
Wisconsin,Ashland,2012,0.137
Wisconsin,Ashland,2013,0.139
Wisconsin,Ashland,2014,0.136
Wisconsin,Ashland,2015,0.135
Wisconsin,Barron,2012,0.129
Wisconsin,Barron,2013,0.133
Wisconsin,Barron,2014,0.134
Wisconsin,Barron,2015,0.132
Wisconsin,Bayfield,2012,0.123
Wisconsin,Bayfield,2013,0.125
Wisconsin,Bayfield,2014,0.132
Wisconsin,Bayfield,2015,0.145
Wisconsin,Brown,2012,0.085
Wisconsin,Brown,2013,0.090
Wisconsin,Brown,2014,0.093
Wisconsin,Brown,2015,0.096
Wisconsin,Buffalo,2012,0.125
Wisconsin,Buffalo,2013,0.131
Wisconsin,Buffalo,2014,0.132
Wisconsin,Buffalo,2015,0.134
Wisconsin,Burnett,2012,0.118
Wisconsin,Burnett,2013,0.127
Wisconsin,Burnett,2014,0.138
Wisconsin,Burnett,2015,0.141
Wisconsin,Calumet,2012,0.070
Wisconsin,Calumet,2013,0.081
Wisconsin,Calumet,2014,0.087
Wisconsin,Calumet,2015,0.084
Wisconsin,Chippewa,2012,0.115
Wisconsin,Chippewa,2013,0.120
Wisconsin,Chippewa,2014,0.123
Wisconsin,Chippewa,2015,0.118
Wisconsin,Clark,2012,0.110
Wisconsin,Clark,2013,0.111
Wisconsin,Clark,2014,0.109
Wisconsin,Clark,2015,0.109
Wisconsin,Columbia,2012,0.105
